Date,SPY,AAPL,GOOGL,YHOO,MSFT,IBM,FB,TWTR,GOOG,GLD,XOM
2003/05/30,73.638033,1.167838,,14.92,16.763975,68.535123,,,,,26.052482
2003/06/02,73.941852,1.135308,,14.33,16.78441,67.982421,,,,,26.181314
2003/06/03,74.245672,1.1262,,14.275,16.947894,65.250044,,,,,26.467603
2003/06/04,75.316636,1.145067,,14.795,16.941084,65.58478,,,,,26.76821
2003/06/05,75.688812,1.14767,,14.695,16.409758,63.755414,,,,,26.596434
2003/06/06,75.392589,1.11579,,13.975,16.12366,62.315274,,,,,26.725265
2003/06/09,74.625445,1.092368,,13.75,16.178155,63.833258,,,,,26.811152
2003/06/10,75.384992,1.117742,,13.95,16.811658,63.607505,,,,,26.868411
2003/06/11,76.182518,1.135308,,14.8,16.947894,65.366814,,,,,27.340791
2003/06/12,76.417976,1.156127,,14.85,17.022825,65.351241,,,,,27.340791
2003/06/13,75.62045,1.133356,,14.36,16.791222,64.417099,,,,,27.147545
2003/06/16,77.215502,1.188658,,15.33,17.295299,65.779394,,,,,27.419522
2003/06/17,77.215502,1.183453,,15.71,17.683575,65.623705,,,,,26.961454
2003/06/18,77.14714,1.243959,,16.15,17.758505,65.935082,,,,,26.725265
2003/06/19,75.96984,1.245261,,15.815,17.758505,65.818319,,,,,26.396031
2003/06/20,75.802143,1.249164,,16.07,17.935614,66.106343,,,,,26.403187
2003/06/23,75.024604,1.240056,,15.76,17.560962,64.751834,,,,,26.438973
2003/06/24,75.100832,1.221839,,15.68,17.506467,65.102136,,,,,26.410346
2003/06/25,74.346166,1.242007,,15.675,17.206745,64.214699,,,,,26.23857
2003/06/26,75.314278,1.25502,,16.450001,17.540526,65.662624,,,,,26.2672
2003/06/27,74.445268,1.218586,,16.110001,17.458783,64.938662,,,,,26.031009
2003/06/30,74.422394,1.240056,,16.35,17.465595,64.222485,,,,,25.701775
2003/07/01,75.108456,1.242007,,16.82,17.813,65.070997,,,,,25.895021
2003/07/02,76.053695,1.253718,,17.174999,18.310265,65.966221,,,,,25.966593
2003/07/03,75.268537,1.24461,,17.35,18.051415,65.351241,,,,,25.809135
2003/07/07,76.762625,1.292755,,17.635,18.678106,67.017133,,,,,25.801976
2003/07/08,77.105659,1.327237,,17.549999,18.868838,67.141689,,,,,25.515687
2003/07/09,76.671154,1.294056,,17.645,18.712165,66.534495,,,,,25.665989
2003/07/10,75.695423,1.273887,,16.280001,18.330701,65.413519,,,,,25.408327
2003/07/11,76.411972,1.291454,,16.094999,18.603175,66.08299,,,,,25.479898
2003/07/14,76.785498,1.294707,,16.1,18.664482,66.49557,,,,,25.26518
2003/07/15,76.617794,1.275839,,16.18,18.575928,67.289597,,,,,25.18645
2003/07/16,76.168039,1.292755,,15.925,18.746225,67.52313,,,,,24.993203
2003/07/17,75.085589,1.359767,,15.305,18.180841,64.868604,,,,,25.193609
2003/07/18,75.855503,1.357165,,14.95,18.317077,65.1722,,,,,25.680304
2003/07/21,74.917884,1.3409,,15.525,17.738071,64.222485,,,,,25.32244
2003/07/22,75.596322,1.353261,,15.625,17.969672,63.716488,,,,,25.565787
2003/07/23,75.649682,1.352611,,16.059999,18.017357,64.066796,,,,,25.529999
2003/07/24,75.077964,1.334394,,16.6,17.710823,63.451817,,,,,25.229395
2003/07/25,76.404353,1.401406,,16.4,18.317077,65.039864,,,,,25.594414
2003/07/28,76.122304,1.365623,,16.280001,18.126346,64.253624,,,,,25.587258
2003/07/29,75.771651,1.348056,,15.78,18.030979,63.677569,,,,,25.358226
2003/07/30,75.588703,1.31943,,15.395,17.867495,63.023665,,,,,25.279495
2003/07/31,75.764026,1.371478,,15.565,17.990109,63.249417,,,,,25.465586
2003/08/01,75.093213,1.348707,,15.73,17.826624,63.264983,,,,,25.286654
2003/08/04,75.093213,1.379936,,15.39,17.833436,63.156,,,,,25.487057
2003/08/05,73.500023,1.325936,,14.91,17.479219,62.15958,,,,,25.300966
2003/08/06,73.92691,1.27714,,14.73,17.472407,62.206381,,,,,25.587258
2003/08/07,74.704443,1.296658,,14.435,17.513278,62.939599,,,,,25.945122
2003/08/08,74.917884,1.277791,,14.5,17.424725,63.087798,,,,,26.138369
2003/08/11,75.199933,1.279092,,14.45,17.445161,63.197,,,,,26.318535
2003/08/12,75.885996,1.281694,,14.925,17.526902,63.579213,,,,,26.45546
2003/08/13,75.497226,1.312924,,14.765,17.438349,63.337404,,,,,26.304122
2003/08/14,75.703042,1.299261,,14.885,17.458783,63.61821,,,,,26.621211
2003/08/15,75.939356,1.282345,,14.94,17.397478,63.797617,,,,,26.541941
2003/08/18,76.594926,1.323333,,15.645,17.506467,65.147044,,,,,26.606798
2003/08/19,76.884594,1.322032,,16.014999,18.133158,64.624433,,,,,26.433841
2003/08/20,76.572052,1.366924,,15.995,18.017357,64.780441,,,,,26.520319
2003/08/21,76.815985,1.410515,,16.41,17.874307,64.624433,,,,,26.700485
2003/08/22,76.053695,1.358466,,15.91,17.860683,64.718038,,,,,26.325741
2003/08/25,76.175664,1.357165,,16.030001,18.051415,63.930219,,,,,26.4987
2003/08/26,76.312876,1.369526,,16.030001,18.099098,64.351429,,,,,26.541941
2003/08/27,76.335744,1.397502,,16.200001,17.996921,63.96142,,,,,26.844617
2003/08/28,76.808366,1.443695,,16.174999,18.058227,63.883419,,,,,27.060815
2003/08/29,77.326724,1.471021,,16.695,18.065039,63.969222,,,,,27.168915
2003/09/02,78.363439,1.486635,,17.094999,18.569116,66.894287,,,,,27.363494
2003/09/03,78.79032,1.493141,,16.785,19.277549,67.338896,,,,,27.442767
2003/09/04,78.828436,1.485334,,17.415001,19.366104,68.571325,,,,,27.500419
2003/09/05,78.386307,1.463864,,17.445,19.332043,67.822503,,,,,27.363494
2003/09/08,79.034252,1.479479,,17.77,19.645389,69.499542,,,,,27.723824
2003/09/09,78.515895,1.455406,,17.495001,19.325233,69.749147,,,,,27.464386
2003/09/10,77.723112,1.443045,,17.215,18.76666,68.516718,,,,,27.385113
2003/09/11,77.951802,1.467768,,17.295,18.964204,68.579121,,,,,27.385113
2003/09/12,78.096633,1.502901,,17.41,19.304797,69.187534,,,,,27.190534
2003/09/15,77.822208,1.444997,,17.315001,19.318421,69.023731,,,,,27.031988
2003/09/16,78.958024,1.454756,,17.91,19.68626,70.427764,,,,,27.176121
2003/09/17,78.805563,1.439141,,18,19.413786,70.692967,,,,,26.549146
2003/09/18,79.735558,1.488587,,18.790001,20.094972,71.761593,,,,,26.722106
2003/09/19,79.32999,1.469069,,18.620001,20.408316,72.760014,,,,,26.657247
2003/09/22,78.472951,1.436539,,18.290001,19.802062,71.285782,,,,,26.462668
2003/09/23,78.771385,1.45931,,18.91,20.163091,71.246779,,,,,26.707693
2003/09/24,77.371038,1.387093,,18.305,19.386538,69.733549,,,,,26.592387
2003/09/25,76.735907,1.329189,,18.264999,19.236678,69.741351,,,,,26.772552
2003/09/26,76.483384,1.346104,,17.540001,19.202619,69.460544,,,,,26.505906
2003/09/29,77.233299,1.385791,,18.094999,19.638577,69.772547,,,,,26.678866
2003/09/30,76.483384,1.348056,,17.695,18.936956,68.898931,,,,,26.376187
2003/10/01,78.113299,1.352611,,18.200001,19.42741,70.474563,,,,,26.916682
2003/10/02,78.396425,1.338297,,18.955,19.413786,70.263961,,,,,27.068023
2003/10/03,79.11573,1.411165,,19.620001,19.808874,70.700769,,,,,27.204948
2003/10/06,79.475383,1.450201,,19.889999,19.883805,71.121979,,,,,27.449972
2003/10/07,79.781471,1.510708,,19.465,19.849745,71.527586,,,,,27.630138
2003/10/08,79.582513,1.500298,,19.395,19.631765,72.276407,,,,,27.41394
2003/10/09,79.796773,1.525672,,21.375,19.713508,72.112599,,,,,27.34908
2003/10/10,80.018686,1.540636,,21.58,19.693072,72.284203,,,,,27.601311
2003/10/13,80.271209,1.584226,,21.450001,19.604519,72.697612,,,,,27.73103
2003/10/14,80.554335,1.597238,,21.15,19.5364,72.323207,,,,,27.918403
2003/10/15,80.340076,1.614805,,20.715,19.913154,72.338804,,,,,27.738238
2003/10/16,80.661471,1.51266,,21.105,20.022755,69.639945,,,,,28.040914
2003/10/17,79.781471,1.480129,,21.120001,19.817254,69.600948,,,,,27.860749
2003/10/20,80.378339,1.510708,,21.184999,20.104957,69.421541,,,,,27.831922
2003/10/21,80.240599,1.508105,,21.41,20.104957,69.36694,,,,,27.637343
2003/10/22,79.230514,1.48078,,20.885,19.789853,69.000331,,,,,26.916682
2003/10/23,79.085121,1.495744,,20.200001,19.803553,68.758528,,,,,27.096847
2003/10/24,79.261123,1.47037,,20.264999,18.228038,68.96913,,,,,27.277013
2003/10/27,79.299381,1.47037,,20.584999,18.433539,69.04713,,,,,27.197742
2003/10/28,80.378339,1.543238,,21.51,18.632192,70.123558,,,,,27.385113
2003/10/29,80.485469,1.541286,,21.540001,18.317088,69.686744,,,,,27.248188
2003/10/30,80.653817,1.50225,,21.860001,17.892384,69.515145,,,,,26.159989
2003/10/31,80.577297,1.489238,,21.855,17.906083,69.795952,,,,,26.361776
2003/11/03,81.105292,1.506154,,21.965,18.275988,69.951953,,,,,26.433841
2003/11/04,80.929295,1.490539,,21.715,17.858133,69.530743,,,,,26.174402
2003/11/05,80.990508,1.498346,,22.02,17.878684,69.023731,,,,,25.96541
2003/11/06,81.419034,1.504202,,21.485001,17.967734,69.812975,,,,,25.886137
2003/11/07,80.814512,1.463864,,21.174999,17.878684,68.969035,,,,,25.806309
2003/11/10,80.485469,1.424828,,20.620001,17.810183,70.289648,,,,,25.951449
2003/11/11,80.462513,1.401406,,20.309999,17.673181,69.828607,,,,,26.161906
2003/11/12,81.365469,1.452804,,21.264999,17.796482,70.867911,,,,,26.140136
2003/11/13,81.388424,1.458659,,21.65,17.597831,71.180478,,,,,26.314305
2003/11/14,80.699728,1.396201,,20.815001,17.467679,70.52408,,,,,26.125621
2003/11/17,80.294164,1.374731,,20.18,17.227927,70.172438,,,,,25.835336
2003/11/18,79.460075,1.327888,,19.004999,17.227927,69.508218,,,,,25.508767
2003/11/19,80.13347,1.328538,,19.635,17.364929,69.859865,,,,,25.719222
2003/11/20,79.414164,1.325936,,19.344999,17.193677,69.070619,,,,,25.624881
2003/11/21,79.743208,1.31943,,19.74,17.200527,69.25816,,,,,25.646652
2003/11/24,80.799204,1.376032,,20.889999,17.625231,70.063039,,,,,25.806309
2003/11/25,81.105292,1.345454,,21.025,17.399178,69.883307,,,,,25.994993
2003/11/26,81.396078,1.348056,,21.540001,17.43343,70.258396,,,,,26.32882
2003/11/28,81.457291,1.360418,,21.495001,17.61153,70.750695,,,,,26.270764
2003/12/01,82.337291,1.412466,,22.105,17.700582,71.117968,,,,,26.408648
2003/12/02,82.130685,1.401406,,21.754999,17.57728,70.914795,,,,,26.488477
2003/12/03,82.0006,1.368225,,21.25,17.584131,70.563153,,,,,26.517506
2003/12/04,82.337291,1.376032,,21.565001,17.947185,71.438352,,,,,26.865848
2003/12/05,81.763379,1.356514,,21.424999,17.796482,70.828837,,,,,26.691676
2003/12/08,82.314335,1.369526,,21.389999,17.974584,71.266436,,,,,27.141619
2003/12/09,81.679204,1.33049,,20.785,18.070485,70.821021,,,,,27.315788
2003/12/10,81.671556,1.325936,,20.58,18.214337,71.680599,,,,,27.424646
2003/12/11,82.589814,1.379936,,21.389999,18.228038,72.204156,,,,,27.511731
2003/12/12,82.750509,1.359117,,21.49,18.255437,72.446397,,,,,27.620588
2003/12/15,82.337291,1.312273,,21.125,18.317088,71.97754,,,,,27.431902
2003/12/16,82.765816,1.30902,,20.35,18.53629,73.438817,,,,,27.91813
2003/12/17,83.025987,1.293405,,20.365,18.522591,72.985586,,,,,28.215672
2003/12/18,83.959552,1.303815,,20.945,18.769193,72.462029,,,,,28.600298
2003/12/19,83.725828,1.281694,,21.055,18.741793,72.782412,,,,,28.738182
2003/12/22,84.310143,1.291454,,21.299999,18.618491,72.97777,,,,,28.643842
2003/12/23,84.363961,1.288851,,21.84,18.597941,72.508913,,,,,28.84704
2003/12/24,84.279389,1.327888,,22.385,18.522591,72.102566,,,,,28.905098
2003/12/26,84.340891,1.35196,,22.145,18.639041,72.594871,,,,,29.064753
2003/12/29,85.463391,1.376032,,22.485001,18.810293,73.079354,,,,,29.449382
2003/12/30,85.478765,1.38449,,22.465,18.851394,72.383881,,,,,29.521952
2003/12/31,85.555647,1.390346,,22.514999,18.748643,72.422955,,,,,29.75418
2004/01/02,85.517209,1.38449,,22.700001,18.803444,71.539941,,,,,29.485667
2004/01/05,86.447495,1.442394,,23.450001,19.276098,72.712087,,,,,30.175094
2004/01/06,86.532067,1.437189,,23.620001,19.344599,72.719897,,,,,29.971893
2004/01/07,86.824221,1.46972,,23.834999,19.324048,72.501097,,,,,29.75418
2004/01/08,87.170193,1.519816,,24.290001,19.289798,72.704271,,,,,29.68161
2004/01/09,86.409051,1.496395,,24.059999,18.947295,71.274252,,,,,29.238925
2004/01/12,87.047183,1.543889,,24.870001,18.885644,71.539941,,,,,29.652581
2004/01/13,86.539751,1.569262,,24.4,18.789743,70.094291,,,,,29.521952
2004/01/14,87.262455,1.574467,,24.195,18.974695,70.570963,,,,,29.521952
2004/01/15,87.477728,1.486635,,24.045,18.865094,73.470069,,,,,29.231667
2004/01/16,87.823706,1.478178,,24.055,19.050045,74.485931,,,,,29.391324
2004/01/20,87.800636,1.478828,,23.83,19.248698,75.876876,,,,,29.667095
2004/01/21,88.492586,1.471021,,23.690001,19.385699,76.345732,,,,,30.066236
2004/01/22,88.26194,1.443045,,23.59,19.187047,76.197265,,,,,29.957378
2004/01/23,87.97747,1.467768,,23.545,19.509,76.502022,,,,,29.783209
2004/01/26,89.08459,1.497045,,24.08,19.728202,78.025809,,,,,30.153321
2004/01/27,88.169678,1.500949,,23.52,19.351449,77.205311,,,,,29.892064
2004/01/28,87.162509,1.465165,,23.094999,18.981544,76.095675,,,,,29.616296
2004/01/29,87.247081,1.475575,,23.045,19.118546,76.58798,,,,,30.095265
2004/01/30,87.247081,1.467768,,23.49,18.940444,77.541326,,,,,29.601781
2004/02/02,87.623808,1.452153,,23.35,18.769193,77.666352,,,,,29.529208
2004/02/03,87.477728,1.44825,,22.745001,18.693843,78.143024,,,,,29.32601
2004/02/04,86.762713,1.417671,,22.475,18.50204,78.291498,,,,,29.282466
2004/02/05,87.016429,1.458659,,23.049999,18.467789,77.252194,,,,,29.304239
2004/02/06,87.992844,1.477527,,23.245001,18.54999,77.440039,,,,,29.39858
2004/02/09,88.015914,1.474925,,23.459999,18.426689,77.447862,,,,,29.741783
2004/02/10,88.300378,1.495093,,23.445,18.50889,77.964445,,,,,30.004662
2004/02/11,89.238354,1.548443,,23.934999,18.597941,78.238388,,,,,30.610742
2004/02/12,88.915446,1.543889,,23.76,18.46094,77.721811,,,,,30.603441
2004/02/13,88.51565,1.496395,,23.200001,18.214337,78.042713,,,,,30.603441
2004/02/17,89.315236,1.506804,,23.285,18.48834,77.776599,,,,,30.837111
2004/02/18,88.923136,1.51331,,23.045,18.337639,77.033034,,,,,30.523117
2004/02/19,88.592538,1.461912,,23,18.125286,76.547765,,,,,30.63265
2004/02/20,88.323442,1.457358,,23.254999,18.200637,76.164239,,,,,30.691066
2004/02/23,88.10048,1.443695,,22.455,18.228038,75.1076,,,,,31.092689
2004/02/24,87.946716,1.454756,,21.879999,18.412989,75.75724,,,,,30.895529
2004/02/25,88.315758,1.484033,,21.67,18.289688,75.561565,,,,,31.143804
2004/02/26,88.369576,1.498997,,21.775,18.152686,75.75724,,,,,30.895529
2004/02/27,88.431078,1.55625,,22.17,18.173237,75.530257,,,,,30.793296
2004/03/01,89.307552,1.562756,,22.040001,18.289688,75.952914,,,,,31.048874
2004/03/02,88.784746,1.549094,,21.5,18.077335,75.78072,,,,,30.69837
2004/03/03,88.9462,1.55625,,21.68,18.063636,75.796371,,,,,30.59614
2004/03/04,89.176846,1.636926,,22.065001,18.063636,75.44416,,,,,30.486606
2004/03/05,89.47669,1.739721,,22.200001,18.049936,75.49112,,,,,31.026969
2004/03/08,88.38495,1.691576,,21.92,17.693732,74.035303,,,,,31.078084
2004/03/09,88.031288,1.763143,,21.674999,17.61838,73.988343,,,,,31.23873
2004/03/10,86.555131,1.800878,,20.85,17.378629,72.837777,,,,,30.983155
2004/03/11,85.432637,1.766396,,20.825001,17.186827,71.389789,,,,,30.194518
2004/03/12,86.555131,1.793071,,21.51,17.385478,73.025629,,,,,30.691066
2004/03/15,85.494139,1.720854,,20.875,17.234777,71.867235,,,,,30.508512
2004/03/16,85.947753,1.679866,,21.285,17.248477,72.360332,,,,,30.720276
2004/03/17,86.908793,1.703938,,22.424999,17.214226,73.096069,,,,,30.844414
2004/03/18,86.931857,1.670106,,22.525,17.049825,72.673412,,,,,31.00506
2004/03/19,85.685839,1.682468,,22.875,16.871723,71.710698,,,,,30.304052
2004/03/22,84.597988,1.682468,,22.235001,16.782672,71.241075,,,,,29.895129
2004/03/23,84.451396,1.645383,,22.040001,16.54292,71.475886,,,,,29.763689
2004/03/24,84.520837,1.659046,,22.25,16.721022,71.828098,,,,,29.281745
2004/03/25,85.639549,1.748179,,23.469999,17.255328,72.313372,,,,,29.391279
2004/03/26,85.662694,1.759239,,23.565001,17.145727,72.610795,,,,,29.749087
2004/03/29,86.866275,1.815842,,23.844999,17.337528,72.540355,,,,,30.004662
2004/03/30,87.159459,1.816493,,24.395,17.262178,72.258583,,,,,30.340562
2004/03/31,87.259756,1.759239,,24.235001,17.077226,71.882886,,,,,30.369771
2004/04/01,87.784394,1.763794,,24.725,17.179976,72.297721,,,,,30.318656
2004/04/02,88.447909,1.789167,,25.075001,17.707432,73.730051,,,,,30.603441
2004/04/05,88.933969,1.842517,,24.995001,17.775933,73.7144,,,,,30.851715
2004/04/06,88.648507,1.810637,,24.385,17.673181,73.338703,,,,,30.807901
2004/04/07,88.440192,1.776806,,24.174999,17.52933,72.853435,,,,,30.59614
2004/04/08,88.239599,1.791119,,28.105,17.453979,72.884743,,,,,30.997759
2004/04/12,88.586784,1.8243,,27.57,17.543031,73.370012,,,,,31.479703
2004/04/13,87.344624,1.752083,,27.07,17.43343,72.822126,,,,,31.267939
2004/04/14,87.483499,1.733215,,27.344999,17.47453,73.338703,,,,,31.618444
2004/04/15,87.151742,1.906277,,26.950001,17.275877,73.143029,,,,,31.895927
2004/04/16,87.822973,1.898469,,27.07,17.234777,72.227275,,,,,32.027367
2004/04/19,87.822973,1.844469,,27.844999,17.48823,71.961161,,,,,31.932438
2004/04/20,86.349353,1.804131,,26.775,17.351228,70.951481,,,,,31.618444
2004/04/21,86.927999,1.804131,,27.290001,17.43343,71.428926,,,,,31.362868
2004/04/22,88.147013,1.807384,,28.795,17.775933,71.021921,,,,,31.618444
2004/04/23,88.231882,1.80218,,28.375,18.865094,71.444578,,,,,31.377473
2004/04/26,88.108435,1.765095,,28.5,18.659591,70.779287,,,,,31.40668
2004/04/27,88.185592,1.752733,,28.77,18.645891,71.311521,,,,,31.947042
2004/04/28,87.043729,1.720854,,27.915001,18.193787,70.763635,,,,,31.487004
2004/04/29,86.279918,1.741673,,27.355,18.138986,69.722647,,,,,31.063479
2004/04/30,85.608687,1.677263,,25.264999,17.899233,69.01039,,,,,31.07078
2004/05/03,86.526807,1.696131,,26.15,18.049936,68.892984,,,,,31.895927
2004/05/04,86.457366,1.700685,,26.424999,18.036235,69.66003,,,,,31.779093
2004/05/05,87.012867,1.733866,,26.58,18.015685,69.628721,,,,,32.122296
2004/05/06,86.264484,1.729312,,26.18,17.892384,69.299324,,,,,32.005461
2004/05/07,84.83716,1.735167,,26.4,17.659482,69.165997,,,,,31.581933
2004/05/10,83.965336,1.709793,,25.665001,17.762233,68.138581,,,,,30.705671
2004/05/11,84.67514,1.765746,,26.764999,17.769083,68.334652,,,,,31.308321
2004/05/12,85.215207,1.776155,,27.08,17.769083,68.083681,,,,,31.602297
2004/05/13,84.860305,1.768999,,27.1,17.878684,68.381713,,,,,31.403863
2004/05/14,84.898883,1.760541,,26.969999,17.714282,67.769973,,,,,31.80073
2004/05/17,84.173646,1.733215,,27.02,17.49508,67.079799,,,,,31.639043
2004/05/18,84.597988,1.760541,,27.77,17.693732,67.495468,,,,,31.374465
2004/05/19,84.304804,1.722155,,27.950001,17.549881,68.271914,,,,,31.308321
2004/05/20,84.574843,1.73777,,28.030001,17.625231,68.562095,,,,,31.403863
2004/05/21,84.72143,1.763794,,28.549999,17.734832,68.334652,,,,,31.308321
2004/05/24,85.076331,1.778758,,29.43,17.645781,68.311124,,,,,31.455309
2004/05/25,86.295346,1.848373,,30.280001,17.878684,69.565977,,,,,32.204945
2004/05/26,86.596241,1.854879,,30.110001,17.906083,69.291479,,,,,32.006512
2004/05/27,87.082308,1.832758,,30.559999,17.940335,69.479706,,,,,31.874223
2004/05/28,87.074591,1.825601,,30.66,17.967734,69.479706,,,,,31.786031
2004/06/01,86.95886,1.825601,,32.48,17.885534,69.111097,,,,,32.116753
2004/06/02,87.2829,1.881554,,31.549999,17.899233,69.001298,,,,,32.175547
2004/06/03,86.480511,1.847722,,31.190001,17.734832,68.507195,,,,,32.006512
2004/06/04,87.167176,1.872445,,31.870001,17.775933,68.671894,,,,,31.874223
2004/06/07,88.494198,1.939458,,32.509998,18.104736,69.518922,,,,,32.337234
2004/06/08,88.617646,1.97459,,32.990002,18.221187,70.616921,,,,,32.25639
2004/06/09,87.792111,1.964831,,32.32,18.132136,70.656132,,,,,31.933019
2004/06/10,88.224165,1.999964,,32.400002,18.337639,70.946319,,,,,32.322535
2004/06/14,87.352341,1.959626,,31.65,18.426689,70.640449,,,,,32.226992
2004/06/15,87.969559,1.996711,,32.099998,18.776043,71.009063,,,,,32.39603
2004/06/16,87.954131,2.130085,,32.470001,18.714392,70.883575,,,,,32.873738
2004/06/17,87.822973,2.134639,,32.380001,19.022646,70.930636,,,,,32.903136
2004/06/18,87.988683,2.141145,,32.07,19.41995,70.632604,,,,,33.057472
2004/06/21,87.655715,2.10341,,31.67,19.41995,70.185562,,,,,32.873738
2004/06/22,88.09709,2.147001,,32.540001,19.37885,70.601232,,,,,32.998678
2004/06/23,88.85595,2.192543,,33.970001,19.385699,71.205134,,,,,33.410241
2004/06/24,88.577186,2.158712,,34.110001,19.447349,70.577704,,,,,33.270604
2004/06/25,88.151294,2.192543,,34.91,19.570651,70.232624,,,,,32.520968
2004/06/28,87.8493,2.11382,,35.48,19.371999,69.573822,,,,,32.616511
2004/06/29,88.213243,2.114471,,35.349998,19.522701,69.244424,,,,,32.756148
2004/06/30,88.685593,2.117073,,36.400002,19.563801,69.134625,,,,,32.638558
2004/07/01,87.454389,2.101459,,34.299999,19.611751,68.624839,,,,,32.770847
2004/07/02,87.407925,2.022084,,33.939999,19.570651,68.264069,,,,,32.866389
2004/07/06,86.641326,2.013627,,33.220001,19.193897,67.213126,,,,,33.145664
2004/07/07,86.896861,1.977193,,32.599998,19.248698,66.938628,,,,,33.344097
2004/07/08,86.292874,1.960927,,30.08,18.933594,65.605347,,,,,33.307351
2004/07/09,86.517434,1.953771,,30.110001,19.084296,65.793574,,,,,33.402893
2004/07/12,86.556148,1.895867,,30.26,19.104846,65.958273,,,,,33.395542
2004/07/13,86.618097,1.901072,,30.34,18.906194,66.8602,,,,,33.226507
2004/07/14,86.354817,1.924493,,30.66,19.269247,65.9818,,,,,33.410241
2004/07/15,85.797294,2.142447,,30.25,19.091147,65.895529,,,,,33.307351
2004/07/16,85.7276,2.094952,,29.190001,18.823993,66.099444,,,,,33.68217
2004/07/19,85.363658,2.079988,,28.110001,19.145947,66.899417,,,,,33.733615
2004/07/20,86.44774,2.094952,,29.389999,19.399399,67.730756,,,,,33.733615
2004/07/21,84.852594,2.057217,,28.129999,19.769303,66.899417,,,,,33.197109
2004/07/22,85.084893,2.061121,,29.26,19.865204,67.495468,,,,,33.358796
2004/07/23,84.372498,1.997361,,28.190001,19.200748,66.546486,,,,,33.307351
2004/07/26,84.209887,2.033795,,28.209999,19.632302,66.734712,,,,,33.314702
2004/07/27,84.999715,2.109916,,30,19.4816,67.354297,,,,,33.373495
2004/07/28,85.25525,2.099507,,29.700001,19.577501,67.33077,,,,,33.667471
2004/07/29,85.619192,2.123579,,30.49,19.509,68.052309,,,,,33.829155
2004/07/30,85.828263,2.104061,,30.799999,19.51585,68.287597,,,,,34.027589
2004/08/02,86.006364,2.054615,,30.42,19.536401,67.989571,,,,,33.990842
2004/08/03,85.340428,2.035747,,29.15,19.228147,67.22097,,,,,34.461202
2004/08/04,85.332683,2.068278,,27.91,19.221297,67.424886,,,,,33.983494
2004/08/05,83.938868,2.042253,,26.799999,18.858244,66.813145,,,,,33.68217
2004/08/06,82.738633,1.937506,,26.02,18.591091,65.610651,,,,,33.160363
2004/08/09,82.854785,1.971337,,25.700001,18.618491,65.665667,,,,,33.483737
2004/08/10,83.923378,2.050711,,27.15,18.988395,66.797423,,,,,33.285303
2004/08/11,83.753027,2.01753,,27.42,18.776043,65.775699,,,,,33.366631
2004/08/12,82.839301,1.975891,,27.549999,18.412989,64.612498,,,,,32.945204
2004/08/13,83.001913,2.00647,,27.49,18.50889,65.948608,,,,,33.211366
2004/08/16,83.861435,2.002566,,28.25,18.556841,66.035056,,,,,33.337056
2004/08/17,84.333785,2.008422,,28.34,18.52944,66.050778,,,,,32.797335
2004/08/18,85.201046,2.065024,,28.48,18.810293,66.907455,,,,,33.13004
2004/08/19,84.953256,1.998012,50.220219,28.110001,18.577391,66.71883,,,50.119968,,33.337056
2004/08/20,85.549504,2.003868,54.20921,28.610001,18.632192,67.00177,,,54.10099,,33.455351
2004/08/23,85.332683,2.022084,54.754754,28.629999,18.714634,66.530205,,,54.645447,,33.263123
2004/08/24,85.448836,2.078687,52.487488,28.41,18.714634,66.57736,,,52.382705,,33.159612
2004/08/25,86.029594,2.150254,53.053055,29.370001,18.927612,66.8603,,,52.947145,,33.410989
2004/08/26,86.029594,2.255001,54.009011,29.17,18.85204,66.561643,,,53.90119,,33.455351
2004/08/27,86.300613,2.234833,53.128129,29.299999,18.86578,66.75813,,,53.022069,,33.595826
2004/08/30,85.588218,2.219869,51.056058,28.459999,18.755855,66.333719,,,50.954132,,33.366631
2004/08/31,86.037339,2.243941,51.236237,28.51,18.755855,66.561643,,,51.133953,,34.083793
2004/09/01,86.19995,2.333074,50.175175,29.01,18.817688,66.192249,,,50.075011,,34.33517
2004/09/02,87.175625,2.320062,50.805806,29.84,18.975705,66.467328,,,50.704382,,34.734417
2004/09/03,86.819428,2.292086,50.055054,29.459999,18.625321,66.325858,,,49.95513,,34.793566
2004/09/07,87.39244,2.326568,50.84084,29.639999,18.797078,66.781707,,,50.739348,,34.860107
2004/09/08,87.175625,2.364954,51.201203,30.379999,18.728375,67.481197,,,51.098988,,34.800958
2004/09/09,87.098192,2.322665,51.206208,30.49,18.742116,67.937046,,,51.103983,,35.10409
2004/09/10,87.547307,2.333725,52.717717,31.08,18.886391,68.188548,,,52.612476,,35.022761
2004/09/13,87.833816,2.315508,53.803803,31.870001,18.721505,67.97634,,,53.696398,,35.118877
2004/09/14,88.011918,2.309002,55.800801,33.200001,18.85204,68.15711,,,55.689407,,35.096697
2004/09/15,87.345982,2.290134,56.056058,32.900002,18.680283,67.88203,,,55.944152,,35.067123
2004/09/16,87.609256,2.364954,57.042043,32.790001,18.728375,67.685544,,,56.928171,,35.155844
2004/09/17,87.981711,2.416352,58.803803,33.459999,18.900132,67.386882,,,58.686414,,35.762106
2004/09/20,87.452965,2.453436,59.739739,33.259998,18.900132,67.355443,,,59.620484,,35.643811
2004/09/21,87.833971,2.472955,58.978978,33.259998,18.728375,67.371165,,,58.86124,,36.590174
2004/09/22,86.737604,2.402039,59.249249,32.470001,18.632192,66.262981,,,59.130972,,36.124386
